url,equipo,valor_mercado,liga,ataque,tecnica,velocidad,defensa,creatividad,partidos,valoracion_media
"https://www.sofascore.com/football/player/nemanja-maksimovic/331449
",Panathinaikos,4.6M €,Stoiximan Super League,47,49,63,64,45,25 Appearances,7.00
"https://www.sofascore.com/football/player/aboubakary-koita/890110
",AEK Athens,4.9M €,Stoiximan Super League,63,65,48,37,55,23 Appearances,7.07
"https://www.sofascore.com/football/player/dias-matheus/1020610
",CD Nacional,2M €,Liga Portugal Betclic,45,53,49,56,52,26 Appearances,6.77
"https://www.sofascore.com/football/player/lucas-noubi/1127337
",Standard Liège,1.5M €,Pro League,,,,,,,
"https://www.sofascore.com/football/player/koutentakis-titos/1153426
",OFI Crete,180K €,Stoiximan Super League,,,,,,,
"https://www.sofascore.com/football/player/alama-bayo/1520808
",Cercle Brugge,220K €,Pro League,,,,,,,
"https://www.sofascore.com/football/player/keano-vanrafelghem/1010237
",KV Mechelen,875K €,Pro League,,,,,,15 Appearances,7.10
"https://www.sofascore.com/football/player/szilard-bokros/942579
",FC Košice,215K €,Niké Liga,,,,,,,
"https://www.sofascore.com/football/player/antonis-loizou/2013665
",Omonia Aradippou,,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/ivan-covic/51188
",NK Slaven Belupo,46K €,HNL,,,,,,,
"https://www.sofascore.com/football/player/fabiano/1485719
",Karpaty Lviv,,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/nikola-mituljikic/1102965
",OFK Beograd,870K €,Mozzart Bet Superliga,52,56,34,37,47,28 Appearances,6.80
"https://www.sofascore.com/football/player/booth-zach/1138450
",Excelsior,425K €,Eerste Divisie,54,48,27,29,45,18 Appearances,6.78
"https://www.sofascore.com/football/player/andres-ferrari/1177406
",Sint-Truidense VV,1.6M €,Pro League,,,,,,27 Appearances,6.87
"https://www.sofascore.com/football/player/yaya-bojang/1507894
",Odense BK,27K €,Danish 1st Division,,,,,,,
"https://www.sofascore.com/football/player/aleksa-jankovic/1016804
",FK Radnički 1923,195K €,Mozzart Bet Superliga,,,,,,15 Appearances,6.57
"https://www.sofascore.com/football/player/ikonomou-loukas/1951683
",Enosis Neon Paralimniou,,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/akos-debreceni/1022522
",Kazincbarcikai SC,260K €,NB II,36,46,55,66,38,23 Appearances,7.05
"https://www.sofascore.com/football/player/arroyo-keny/1482431
",Beşiktaş,6.8M €,Trendyol Süper Lig,57,52,47,46,62,17 Appearances,7.16
"https://www.sofascore.com/football/player/emil-mustafaiev/1120513
",Chornomorets Odesa,390K €,Ukrainian Premier League,49,55,37,37,44,21 Appearances,6.70
"https://www.sofascore.com/football/player/ruslanovych-vitaliy/1400015
",Rukh Lviv,,Ukrainian Premier League,,,,,,,
"https://www.sofascore.com/football/player/fabiano-parisi/972886
",Fiorentina,5.5M €,Serie A,46,50,41,51,51,25 Appearances,6.76
"https://www.sofascore.com/football/player/adriano-firmino/989383
",Santa Clara,2.4M €,Liga Portugal Betclic,47,51,49,52,49,32 Appearances,6.72
"https://www.sofascore.com/football/player/bruno-bogojevic/852471
",HNK Rijeka,385K €,HNL,39,43,49,67,40,26 Appearances,6.73
"https://www.sofascore.com/football/player/diego-carlos/604232
",Fenerbahçe,11.6M €,Trendyol Süper Lig,34,49,59,65,42,10 Appearances,6.74
"https://www.sofascore.com/football/player/andreas-pereira/285949
",Fulham,17.4M €,Premier League,67,64,24,25,81,33 Appearances,6.98
"https://www.sofascore.com/football/player/arkadiusz-murzacz/1897049
",Motor Lublin,,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/rami-gershon/64902
",Maccabi Haifa,80K €,Israeli Premier League,,,,,,,
"https://www.sofascore.com/football/player/aleksa-terzic/876860
",Red Bull Salzburg,3.1M €,Austrian Bundesliga,47,55,41,54,59,22 Appearances,7.11
"https://www.sofascore.com/football/player/stange-veit/1215092
",Borussia Mönchengladbach II U23,160K €,Regionalliga West,,,,,,,
"https://www.sofascore.com/football/player/martin-amot-lye/2058622
",Bryne FK,,Eliteserien,,,,,,,
"https://www.sofascore.com/football/player/andre-lacximicant/1120679
",Estoril Praia,965K €,Liga Portugal Betclic,,,,,,27 Appearances,6.74
"https://www.sofascore.com/football/player/marian-aioani/1006983
",FC Rapid București,1M €,Romanian Super Liga,57,42,44,50,54,23 Appearances,7.06
"https://www.sofascore.com/football/player/albin-ahlstrand/1177762
",Halmstads BK,170K €,Allsvenskan,,,,,,5 Appearances,6.71
"https://www.sofascore.com/football/player/darko-brasanac/94539
",Leganés,515K €,LaLiga,48,47,53,56,48,30 Appearances,6.68
"https://www.sofascore.com/football/player/maximiliano-moreira/155964
",APO Levadiakos,340K €,Stoiximan Super League,38,41,36,55,37,28 Appearances,6.76
"https://www.sofascore.com/football/player/nelson-abbey/1064359
",Rio Ave,755K €,Liga Portugal Betclic,,,,,,8 Appearances,6.63
"https://www.sofascore.com/football/player/stefan-mitrovic/108736
",KAA Gent,630K €,Pro League,36,51,62,70,42,20 Appearances,6.82
"https://www.sofascore.com/football/player/leo-santos/822509
",CD Nacional,580K €,Liga Portugal Betclic,37,43,48,63,36,12 Appearances,6.76
"https://www.sofascore.com/football/player/luka-djuranovic/1540092
",NK Istra 1961,,HNL,,,,,,,
"https://www.sofascore.com/football/player/norbert-szendrei/936252
",Zalaegerszegi TE,420K €,NB I,39,46,47,63,45,28 Appearances,7.16
"https://www.sofascore.com/football/player/jureskin-roko/989508
",FC Spartak Trnava,230K €,Niké Liga,,,,,,14 Appearances,6.88
"https://www.sofascore.com/football/player/kahveh-zahiroleslam/1519355
",Sint-Truidense VV,825K €,Pro League,65,48,37,20,50,18 Appearances,6.92
"https://www.sofascore.com/football/player/johan-hove/839953
",AIK,1.6M €,Allsvenskan,52,51,53,54,52,20 Appearances,6.94
"https://www.sofascore.com/football/player/panagiotis-retsos/828971
",Olympiacos FC,5.4M €,Stoiximan Super League,36,47,59,73,40,17 Appearances,7.08
"https://www.sofascore.com/football/player/lechi-sadulaev/966520
",Akhmat Grozny,3.8M €,Russian Premier League,65,58,50,38,68,30 Appearances,7.27
"https://www.sofascore.com/football/player/dimitrije-jankovic/1429960
",FK Partizan,325K €,Mozzart Bet Superliga,,,,,,,
"https://www.sofascore.com/football/player/freddy-vargas/893685
",Maccabi Netanya,635K €,Israeli Premier League,57,63,44,39,56,30 Appearances,7.14
"https://www.sofascore.com/football/player/matej-rynes/1093686
",AC Sparta Praha,3.8M €,Chance Liga,50,49,39,44,54,22 Appearances,6.85
"https://www.sofascore.com/football/player/nikolas-spalek/325129
",KFC Komárno,120K €,Niké Liga,,,,,,16 Appearances,6.75
"https://www.sofascore.com/football/player/adrian-semper/814876
",Pisa,2.6M €,Serie B,62,46,56,61,66,36 Appearances,7.09
"https://www.sofascore.com/football/player/renato-veiga/1087359
",Chelsea,24M €,Premier League,45,50,63,68,48,13 Appearances,7.04
"https://www.sofascore.com/football/player/ivan-sanchez/142018
",Real Valladolid,580K €,LaLiga,61,67,48,37,65,31 Appearances,6.94
"https://www.sofascore.com/football/player/sean-mackie/839678
",Falkirk FC,145K €,Scottish Championship,,,,,,20 Appearances,6.92
"https://www.sofascore.com/football/player/luka-zahovic/232162
",Górnik Zabrze,540K €,Ekstraklasa,57,52,45,36,48,32 Appearances,7.01
"https://www.sofascore.com/football/player/diallo-sanoussi/1923941
",FC Nordsjælland,,Danish Superliga,,,,,,,
"https://www.sofascore.com/football/player/jakub-kristan/997003
",1. FC Slovácko,260K €,Chance Liga,,,,,,22 Appearances,6.67
"https://www.sofascore.com/football/player/louay-ben-hassine/1000815
",FK Radnički 1923,800K €,Mozzart Bet Superliga,47,51,38,46,46,32 Appearances,6.91
"https://www.sofascore.com/football/player/megwa-kanayochukwu/1405604
",Hibernian,145K €,Scottish Premiership,42,61,35,41,45,26 Appearances,6.80
"https://www.sofascore.com/football/player/nikola-boranijasevic/150667
",Konyaspor,250K €,Trendyol Süper Lig,45,51,44,58,48,22 Appearances,6.71
"https://www.sofascore.com/football/player/christopher-scott/997118
",Royal Antwerp FC,580K €,Pro League,,,,,,15 Appearances,6.63
"https://www.sofascore.com/football/player/louis-schaub/138146
",SK Rapid Wien,665K €,Austrian Bundesliga,53,52,37,37,54,31 Appearances,6.89
"https://www.sofascore.com/football/player/djaoui-cisse/1445628
",Stade Rennais,7.5M €,Ligue 1,,,,,,14 Appearances,7.29
"https://www.sofascore.com/football/player/andreas-christofi/1171098
",Enosis Neon Paralimniou,160K €,Cyprus League by Stoiximan,34,46,46,57,40,25 Appearances,6.74
"https://www.sofascore.com/football/player/karim-konate/1139103
",Red Bull Salzburg,13.7M €,Austrian Bundesliga,69,50,57,32,48,9 Appearances,7.23
"https://www.sofascore.com/football/player/ivan-gutesa/1019641
",FK Crvena zvezda,1.1M €,Mozzart Bet Superliga,57,35,30,52,55,14 Appearances,7.11
"https://www.sofascore.com/football/player/allahyar-sayyadmanesh/905474
",KVC Westerlo,4.1M €,Pro League,63,51,41,34,61,34 Appearances,7.09
"https://www.sofascore.com/football/player/fredrik-kristensen-dahl/1021597
",Strømsgodset,855K €,Eliteserien,35,45,56,73,40,27 Appearances,6.99
"https://www.sofascore.com/football/player/yehor-tverdokhlib/1400418
",FC Kryvbas Kryvyi Rih,825K €,Ukrainian Premier League,57,61,40,38,44,24 Appearances,7.17
"https://www.sofascore.com/football/player/charles-uba/1383762
",Mjällby AIF,860K €,Allsvenskan,41,46,41,55,46,10 Appearances,6.58
"https://www.sofascore.com/football/player/danny-bakker/302690
",SC Telstar,490K €,Eredivisie,41,47,53,64,45,37 Appearances,7.36
"https://www.sofascore.com/football/player/razvan-pascalau/1139772
",FC Dinamo București,46K €,Romanian Super Liga,,,,,,,
"https://www.sofascore.com/football/player/atakan-karazor/801030
",VfB Stuttgart,13.1M €,Bundesliga,55,57,56,56,59,32 Appearances,7.08
"https://www.sofascore.com/football/player/irfan-can-kahveci/226986
",Fenerbahçe,8.3M €,Trendyol Süper Lig,62,62,50,41,64,24 Appearances,6.90
"https://www.sofascore.com/football/player/toby-collyer/1084356
",Manchester United,5.2M €,Premier League,,,,,,6 Appearances,6.81
"https://www.sofascore.com/football/player/ivan-villar/848980
",Celta Vigo,960K €,LaLiga,,,,,,,
"https://www.sofascore.com/football/player/agustin-doffo/796118
",NK Olimpija Ljubljana,485K €,PrvaLiga,49,60,40,43,51,33 Appearances,7.05
"https://www.sofascore.com/football/player/yuval-sade/1029679
",Maccabi Netanya,345K €,Israeli Premier League,42,45,45,57,41,29 Appearances,6.85
"https://www.sofascore.com/football/player/marc-domenech/1914318
",Mallorca B,535K €,Segunda Federación,50,62,35,38,51,31 Appearances,6.76
"https://www.sofascore.com/football/player/vanderson/1090694
",AS Monaco,19M €,Ligue 1,48,51,57,68,59,29 Appearances,7.09
"https://www.sofascore.com/football/player/hugo-ahl/1515304
",1. FC Tatran Prešov,130K €,Slovakia League Two,,,,,,,
"https://www.sofascore.com/football/player/marcel-regula/1528249
",Zagłębie Lubin,960K €,Ekstraklasa,,,,,,8 Appearances,7.07
"https://www.sofascore.com/football/player/williams-rhys/902091
",Liverpool,860K €,Premier League,34,40,45,59,34,33 Appearances,6.70
"https://www.sofascore.com/football/player/dalibor-takac/807258
",FC Košice,195K €,Niké Liga,46,50,46,55,45,17 Appearances,6.76
"https://www.sofascore.com/football/player/samson-lawal/1214659
",Livingston,160K €,Scottish Premiership,,,,,,,
"https://www.sofascore.com/football/player/heynen-bryan/801025
",KRC Genk,13.1M €,Pro League,52,57,65,67,59,36 Appearances,7.28
"https://www.sofascore.com/football/player/simen-juklerod/252515
",Sint-Truidense VV,310K €,Pro League,45,56,33,46,50,11 Appearances,6.91
"https://www.sofascore.com/football/player/kevin-mondovics/1562339
",Puskás Akadémia FC II,105K €,NB III Nyugat,,,,,,6 Appearances,6.78
"https://www.sofascore.com/football/player/nicolas/150611
",Pisa,110K €,Serie B,,,,,,,
"https://www.sofascore.com/football/player/jakub-czerwinski/116958
",Piast Gliwice,310K €,Ekstraklasa,34,42,52,65,38,30 Appearances,6.97
"https://www.sofascore.com/football/player/lukas-buchvaldek/802612
",FC Zlín,95K €,FNL,,,,,,12 Appearances,6.62
"https://www.sofascore.com/football/player/stefan-popovic/187341
",FK Novi Pazar,290K €,Mozzart Bet Superliga,48,32,34,57,60,12 Appearances,6.98
"https://www.sofascore.com/football/player/veljko-birmancevic/831510
",AC Sparta Praha,5.8M €,Chance Liga,61,47,47,37,51,22 Appearances,6.79
"https://www.sofascore.com/football/player/vadim-churilov/1510563
",Torpedo Moscow,105K €,First League,,,,,,,
"https://www.sofascore.com/football/player/joni-montiel/827491
",Rayo Vallecano,775K €,LaLiga,,,,,,,
"https://www.sofascore.com/football/player/jordan-veretout/151124
",Olympique Lyonnais,3.8M €,Ligue 1,56,57,51,44,61,26 Appearances,6.81
"https://www.sofascore.com/football/player/kalogeropoulos-alexios/1120034
",NPS Volos,1.2M €,Stoiximan Super League,33,42,51,66,35,33 Appearances,7.01
"https://www.sofascore.com/football/player/giorgos-pontikou/1147358
",ALS Omonia,120K €,Cyprus League by Stoiximan,,,,,,16 Appearances,6.49
"https://www.sofascore.com/football/player/filip-panak/580842
",AC Sparta Praha,2.5M €,Chance Liga,35,44,59,71,40,30 Appearances,7.12
"https://www.sofascore.com/football/player/athanasakopoulos-andreas/981578
",PAS Lamia 1964,315K €,Stoiximan Super League,,,,,,23 Appearances,6.69
"https://www.sofascore.com/football/player/rifet-kapic/841930
",KS Lechia Gdańsk,880K €,Ekstraklasa,54,58,51,47,60,32 Appearances,7.36
"https://www.sofascore.com/football/player/de-schrevel-celestin/1048440
",KAA Gent,105K €,Pro League,,,,,,,
"https://www.sofascore.com/football/player/serginho/1019184
",Santa Clara,935K €,Liga Portugal Betclic,52,53,42,46,55,29 Appearances,6.70
"https://www.sofascore.com/football/player/toy-umut-mert/1474708
",Alanyaspor,73K €,Trendyol Süper Lig,,,,,,,
"https://www.sofascore.com/football/player/karamoko-ibrahim/966263
",Standard Liège,430K €,Pro League,47,48,44,54,44,18 Appearances,6.76
"https://www.sofascore.com/football/player/zeki-celik/893008
",Roma,6.2M €,Serie A,45,49,52,65,53,31 Appearances,6.95
"https://www.sofascore.com/football/player/el-bilal-toure/982615
",VfB Stuttgart,13.5M €,Bundesliga,,,,,,11 Appearances,6.93
"https://www.sofascore.com/football/player/bozik-rudolf/1123879
",MFK Ružomberok,73K €,Niké Liga,,,,,,,
"https://www.sofascore.com/football/player/alen-mustafic/927799
",ŠK Slovan Bratislava,280K €,Niké Liga,,,,,,16 Appearances,6.85
"https://www.sofascore.com/football/player/derensili-sanches-fernandes/1046142
",Excelsior,440K €,Eerste Divisie,60,55,43,39,56,34 Appearances,7.30
"https://www.sofascore.com/football/player/klemenz-lukas/789971
",GKS Katowice,440K €,Ekstraklasa,36,42,44,67,37,24 Appearances,7.03
"https://www.sofascore.com/football/player/vladimir-darida/109002
",Aris Thessaloniki,460K €,Stoiximan Super League,48,49,38,43,51,29 Appearances,6.85
"https://www.sofascore.com/football/player/dango-ouattara/1106451
",Bournemouth,29M €,Premier League,66,57,50,43,61,32 Appearances,7.14
"https://www.sofascore.com/football/player/braian-galvan/896247
",MGS Panserraikos,1.1M €,Stoiximan Super League,50,48,30,40,44,13 Appearances,6.68
"https://www.sofascore.com/football/player/ben-cottrell/998827
",MFK Zemplín Michalovce,160K €,Niké Liga,,,,,,,
"https://www.sofascore.com/football/player/lars-villiger/1485011
",FC Luzern,3.4M €,Swiss Super League,62,47,45,30,46,38 Appearances,6.92
"https://www.sofascore.com/football/player/trevoh-chalobah/826134
",Chelsea,27M €,Premier League,41,45,59,70,43,25 Appearances,6.95
"https://www.sofascore.com/football/player/bartlomiej-jelonek/1388231
",Piast Gliwice,27K €,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/rashaan-fernandes/803024
",ALS Omonia,240K €,Cyprus League by Stoiximan,,,,,,,
"https://www.sofascore.com/football/player/luka-krajnc/139245
",NK Maribor,310K €,PrvaLiga,35,45,43,56,39,22 Appearances,6.92
"https://www.sofascore.com/football/player/soma-szuhodovszki/917370
",Debreceni VSC,515K €,NB I,52,55,38,41,53,28 Appearances,6.89
"https://www.sofascore.com/football/player/bjorn-paulsen/109188
",Odense BK,210K €,Danish 1st Division,38,44,52,68,36,30 Appearances,7.01
"https://www.sofascore.com/football/player/ben-winterburn/2007889
",Bournemouth U21,460K €,Professional Development League,,,,,,,
"https://www.sofascore.com/football/player/radim-hamalcik/1436349
",FC Zlín B,,MSFL,,,,,,,
"https://www.sofascore.com/football/player/kristof-mark-patrik/2123717
",Diósgyőri VTK II,,NB III Kelet,,,,,,,
"https://www.sofascore.com/football/player/michele-collocolo/839925
",Cremonese,2.9M €,Serie B,54,56,50,54,54,34 Appearances,7.13
"https://www.sofascore.com/football/player/zdravkovski-davor/881113
",Motherwell,530K €,Scottish Premiership,42,40,31,46,37,23 Appearances,6.58
"https://www.sofascore.com/football/player/sasa-stamenkovic/38583
",FK Mladost Lučani,48K €,Mozzart Bet Superliga,62,41,50,50,61,35 Appearances,7.37
"https://www.sofascore.com/football/player/pedrinho/1015939
",Konyaspor,1.3M €,Trendyol Süper Lig,62,63,36,31,65,32 Appearances,7.18
"https://www.sofascore.com/football/player/jan-stejskal/827060
",FK Pardubice,290K €,Chance Liga,50,46,47,54,47,20 Appearances,6.82
"https://www.sofascore.com/football/player/aleksander-wyganowski/1974371
",Legia Warszawa,,Ekstraklasa,,,,,,,
"https://www.sofascore.com/football/player/josip-corluka/190911
",Zagłębie Lubin,470K €,Ekstraklasa,41,56,42,56,47,13 Appearances,7.00
"https://www.sofascore.com/football/player/anosov-danil/1215705
",FC Sochi,115K €,Russian Premier League,,,,,,,
"https://www.sofascore.com/football/player/calvin-stengs/857480
",Feyenoord,7.5M €,Eredivisie,67,65,48,37,74,12 Appearances,7.11
